student_id,display_name,major_code,class_year,gpa_band,target_path_id,is_pivoting,created_at,is_synthetic
ST0326,Omar Wilson,ID,Junior,<3.0,CP12,false,2026-08-27,true
ST0327,Maya Hall,MGT,Freshman,3.0-3.4,CP11,false,2026-08-31,true
ST0328,Diego Johnson,BIT,Freshman,3.0-3.4,CP06,true,2026-09-15,true
ST0329,Mei Chen,CS,Senior,3.8+,CP06,false,2026-09-09,true
ST0330,Diego Singh,BIT,Freshman,3.0-3.4,CP08,false,2026-09-14,true
ST0331,Ethan Williams,CS,Sophomore,<3.0,CP03,false,2026-09-09,true
ST0332,Priya Davis,CEE,Senior,3.0-3.4,CP14,true,2026-09-13,true
ST0333,Yara Anderson,MKTG,Senior,3.5-3.7,CP14,false,2026-09-16,true
ST0334,Olivia Nguyen,ECON,Sophomore,3.5-3.7,CP07,false,2026-08-26,true
ST0335,Grace Chen,ISE,Senior,<3.0,CP13,false,2026-09-19,true
ST0336,Nina Singh,CMDA,Senior,<3.0,CP01,false,2026-08-27,true
ST0337,Tyler Johnson,EE,Junior,3.5-3.7,CP16,false,2026-09-07,true
ST0338,Andre Martinez,BME,Sophomore,<3.0,CP03,true,2026-08-22,true
ST0339,Maya Anderson,CS,Junior,3.0-3.4,CP08,false,2026-09-08,true
ST0340,Mei Chen,CS,Senior,3.8+,CP01,false,2026-08-24,true
ST0341,Emily Lopez,ME,Freshman,3.5-3.7,CP15,false,2026-08-28,true
ST0342,Diego Thomas,BIO,Junior,3.8+,CP18,false,2026-09-02,true
ST0343,Luke Singh,FIN,Senior,3.8+,CP07,false,2026-08-31,true
ST0344,Emily Lopez,COMM,Junior,<3.0,CP11,true,2026-09-03,true
ST0345,Leah Williams,MKTG,Senior,3.8+,CP14,false,2026-09-16,true
ST0346,Luke Chen,FIN,Senior,<3.0,CP03,true,2026-08-20,true
ST0347,Yara Clark,EE,Freshman,3.8+,CP16,false,2026-08-22,true
ST0348,Aisha Chen,CMDA,Senior,3.8+,CP03,false,2026-09-09,true
ST0349,Ben Davis,CPE,Senior,3.8+,CP04,true,2026-09-09,true
ST0350,Diego Kim,CS,Junior,3.0-3.4,CP10,false,2026-09-08,true
ST0351,Zoe Davis,ECON,Sophomore,3.8+,CP04,false,2026-09-08,true
ST0352,Leah Johnson,CMDA,Freshman,3.0-3.4,CP01,false,2026-09-03,true
ST0353,Cole Patel,MGT,Sophomore,3.0-3.4,CP13,false,2026-08-22,true
ST0354,Liam Johnson,CMDA,Junior,3.0-3.4,CP11,true,2026-09-07,true
ST0355,Raj Lee,CS,Sophomore,<3.0,CP02,false,2026-09-16,true
ST0356,Priya Garcia,COMM,Sophomore,<3.0,CP12,false,2026-09-18,true
ST0357,Hannah Nguyen,BIT,Freshman,3.8+,CP08,false,2026-09-11,true
ST0358,Zoe Smith,STAT,Senior,3.0-3.4,CP03,true,2026-09-01,true
ST0359,Omar Moore,ME,Junior,3.0-3.4,CP17,true,2026-09-11,true
ST0360,Raj Patel,STAT,Junior,3.5-3.7,CP17,true,2026-09-16,true
ST0361,Jordan Jackson,EE,Junior,3.0-3.4,CP16,false,2026-08-25,true
ST0362,Maya Hall,ME,Sophomore,3.5-3.7,CP08,true,2026-09-14,true
ST0363,Hannah Chen,ME,Senior,3.8+,CP15,false,2026-08-21,true
ST0364,Ava Martinez,MATH,Senior,3.5-3.7,CP11,true,2026-09-02,true
ST0365,Sofia Brown,ECON,Junior,3.5-3.7,CP05,false,2026-09-11,true
ST0366,Omar Garcia,EE,Junior,<3.0,CP16,false,2026-09-09,true
ST0367,Ines Moore,CEE,Junior,3.5-3.7,CP17,false,2026-09-05,true
ST0368,Jordan Singh,BIO,Senior,<3.0,CP08,true,2026-09-14,true
ST0369,Diego Singh,CPE,Sophomore,3.5-3.7,CP01,false,2026-09-10,true
ST0370,Chloe Williams,BME,Senior,3.5-3.7,CP18,false,2026-09-17,true
ST0371,Raj Martinez,FIN,Junior,3.0-3.4,CP07,false,2026-08-24,true
ST0372,Maya Chen,BME,Sophomore,3.5-3.7,CP18,false,2026-09-02,true
ST0373,Sara Lopez,ME,Senior,3.5-3.7,CP15,false,2026-09-12,true
ST0374,Maya Chen,FIN,Junior,<3.0,CP09,false,2026-09-18,true
ST0375,Liam Nguyen,ME,Sophomore,3.8+,CP15,false,2026-08-22,true
ST0376,Fatima Davis,ME,Junior,3.8+,CP04,true,2026-09-04,true
ST0377,Ben Kim,CS,Senior,<3.0,CP06,false,2026-08-31,true
ST0378,Luke Johnson,MKTG,Junior,3.5-3.7,CP12,true,2026-09-14,true
ST0379,Emily Clark,FIN,Freshman,3.8+,CP11,true,2026-09-16,true
ST0380,Ben Smith,CS,Freshman,<3.0,CP10,false,2026-08-28,true
ST0381,Jordan Patel,COMM,Senior,<3.0,CP12,false,2026-09-09,true
ST0382,Diego Brown,ME,Junior,3.0-3.4,CP15,false,2026-09-10,true
ST0383,Tyler Singh,ID,Junior,3.5-3.7,CP12,false,2026-08-30,true
ST0384,Raj Thomas,MGT,Senior,3.8+,CP13,false,2026-09-01,true
ST0385,Kevin Singh,CMDA,Freshman,3.5-3.7,CP11,true,2026-09-07,true
ST0386,Sofia Davis,CS,Senior,3.5-3.7,CP12,false,2026-08-21,true
ST0387,Chloe Kim,ACIS,Junior,3.5-3.7,CP04,false,2026-08-27,true
ST0388,Caleb Nguyen,ECON,Senior,3.0-3.4,CP19,false,2026-09-05,true
ST0389,Olivia Martinez,CMDA,Freshman,3.0-3.4,CP02,false,2026-09-04,true
ST0390,Mei Kim,CS,Junior,3.0-3.4,CP03,false,2026-09-08,true
ST0391,Zoe Martinez,FIN,Freshman,3.5-3.7,CP05,false,2026-09-18,true
ST0392,Jordan Garcia,MATH,Junior,<3.0,CP05,false,2026-09-04,true
ST0393,Jordan Johnson,CPE,Sophomore,<3.0,CP01,false,2026-09-05,true
ST0394,Priya Young,ID,Junior,3.8+,CP12,false,2026-08-20,true
ST0395,Kevin Martinez,ME,Freshman,3.0-3.4,CP15,false,2026-09-17,true
ST0396,Ryan Garcia,CS,Freshman,3.8+,CP12,false,2026-09-10,true
ST0397,Caleb Martinez,ME,Senior,<3.0,CP15,false,2026-09-09,true
ST0398,Ava Smith,BIT,Freshman,3.5-3.7,CP13,false,2026-08-26,true
ST0399,Liam Lopez,EE,Sophomore,3.5-3.7,CP03,true,2026-08-29,true
ST0400,Raj Davis,FIN,Freshman,3.8+,CP05,false,2026-09-09,true
ST0401,Omar Johnson,ME,Freshman,3.5-3.7,CP15,false,2026-09-14,true
ST0402,Luke Moore,ISE,Freshman,3.8+,CP07,false,2026-08-27,true
ST0403,Fatima Lee,ACIS,Senior,3.5-3.7,CP09,false,2026-08-30,true
ST0404,Maya Nguyen,CMDA,Senior,3.0-3.4,CP08,false,2026-09-02,true
ST0405,Fatima Smith,PSCI,Sophomore,3.0-3.4,CP11,true,2026-08-21,true
ST0406,Nina Singh,CS,Sophomore,3.0-3.4,CP02,false,2026-08-21,true
ST0407,Andre Moore,CEE,Junior,3.8+,CP03,true,2026-09-07,true
ST0408,Diego Lopez,CPE,Freshman,3.8+,CP10,false,2026-09-15,true
ST0409,Aisha Wilson,CPE,Junior,3.5-3.7,CP03,false,2026-08-26,true
ST0410,Emily Williams,CEE,Junior,<3.0,CP17,false,2026-09-17,true
ST0411,Noah Thomas,FIN,Freshman,3.5-3.7,CP09,false,2026-08-20,true
ST0412,Andre Patel,ACIS,Junior,3.0-3.4,CP07,true,2026-08-26,true
ST0413,Liam Smith,BME,Senior,3.0-3.4,CP18,false,2026-08-24,true
ST0414,Andre Nguyen,ISE,Senior,3.8+,CP15,false,2026-09-03,true
ST0415,Leah Singh,ID,Sophomore,3.5-3.7,CP11,false,2026-09-03,true
ST0416,Aiden Singh,ECON,Sophomore,3.5-3.7,CP05,false,2026-09-01,true
ST0417,Priya Wilson,ID,Senior,3.0-3.4,CP12,false,2026-09-05,true
ST0418,Noah Singh,CS,Junior,3.0-3.4,CP08,false,2026-09-13,true
ST0419,Jordan Smith,ID,Senior,<3.0,CP12,false,2026-09-09,true
ST0420,Nina Thomas,CMDA,Freshman,3.8+,CP06,false,2026-09-03,true
ST0421,Luke Nguyen,ISE,Freshman,<3.0,CP07,false,2026-09-10,true
ST0422,Tyler Martinez,FIN,Sophomore,<3.0,CP09,false,2026-08-30,true
ST0423,Sofia Hall,ISE,Junior,3.0-3.4,CP07,false,2026-09-07,true
ST0424,Ryan Jackson,CMDA,Senior,<3.0,CP06,false,2026-09-11,true
ST0425,Tyler Brown,MGT,Freshman,<3.0,CP11,false,2026-08-25,true
ST0426,Ethan Clark,ISE,Sophomore,3.5-3.7,CP12,true,2026-09-06,true
ST0427,Diego Wilson,BIO,Junior,3.0-3.4,CP18,false,2026-08-20,true
ST0428,Luke Martinez,CMDA,Sophomore,3.5-3.7,CP02,false,2026-09-02,true
ST0429,Noah Davis,ME,Freshman,3.8+,CP15,false,2026-08-27,true
ST0430,Olivia Brown,CS,Sophomore,<3.0,CP03,false,2026-09-12,true
ST0431,Aisha Martinez,FIN,Senior,3.5-3.7,CP04,false,2026-09-19,true
ST0432,Jason Clark,STAT,Senior,3.8+,CP08,true,2026-08-27,true
ST0433,Jordan Kim,ISE,Junior,3.0-3.4,CP08,false,2026-09-16,true
ST0434,Nina Thomas,FIN,Sophomore,3.8+,CP05,false,2026-08-30,true
ST0435,Leah Anderson,BIT,Sophomore,3.8+,CP07,false,2026-09-04,true
ST0436,Maya Davis,PSCI,Junior,3.8+,CP19,false,2026-09-08,true
ST0437,Jordan Williams,CPE,Junior,3.8+,CP02,true,2026-09-19,true
ST0438,Emily Singh,FIN,Junior,3.5-3.7,CP05,false,2026-09-07,true
ST0439,Aisha Hall,CEE,Freshman,3.8+,CP17,false,2026-09-18,true
ST0440,Mei Chen,CPE,Sophomore,3.0-3.4,CP01,false,2026-08-27,true
ST0441,Aiden Davis,ISE,Sophomore,3.5-3.7,CP07,false,2026-08-22,true
ST0442,Nina Hall,BIO,Senior,3.5-3.7,CP18,false,2026-08-31,true
ST0443,Liam Kim,CEE,Freshman,<3.0,CP09,true,2026-09-09,true
ST0444,Maya Wilson,MGT,Sophomore,3.5-3.7,CP08,true,2026-09-02,true
ST0445,Ryan Lopez,ME,Senior,<3.0,CP15,false,2026-09-05,true
ST0446,Ethan Thomas,CEE,Freshman,3.5-3.7,CP17,false,2026-09-13,true
ST0447,Sara Lopez,CS,Sophomore,3.0-3.4,CP03,false,2026-09-07,true
ST0448,Liam Anderson,ISE,Junior,3.8+,CP13,false,2026-08-23,true
ST0449,Olivia Nguyen,ECON,Sophomore,3.5-3.7,CP07,false,2026-08-29,true
ST0450,Omar Lee,MATH,Freshman,3.8+,CP01,false,2026-09-03,true
ST0451,Leah Jackson,CEE,Junior,<3.0,CP04,true,2026-09-03,true
ST0452,Priya Williams,ECON,Senior,3.8+,CP02,false,2026-09-18,true
ST0453,Chloe Smith,ACIS,Sophomore,<3.0,CP09,false,2026-09-17,true
ST0454,Maya Brown,BME,Junior,<3.0,CP08,true,2026-09-19,true
ST0455,Mei Smith,COMM,Sophomore,<3.0,CP14,false,2026-09-16,true
ST0456,Raj Young,CS,Senior,3.8+,CP02,false,2026-09-11,true
ST0457,Luke Garcia,MKTG,Senior,<3.0,CP14,false,2026-09-15,true
ST0458,Raj Williams,CPE,Sophomore,<3.0,CP03,false,2026-08-29,true
ST0459,Ryan Singh,ACIS,Senior,3.0-3.4,CP09,false,2026-09-14,true
ST0460,Fatima Kim,CPE,Sophomore,3.0-3.4,CP16,false,2026-08-30,true
ST0461,Marcus Thomas,CEE,Sophomore,3.5-3.7,CP17,false,2026-09-10,true
ST0462,Jason Martinez,BIO,Senior,3.0-3.4,CP18,false,2026-09-11,true
ST0463,Ava Nguyen,FIN,Sophomore,3.5-3.7,CP07,false,2026-09-17,true
ST0464,Leah Kim,ME,Senior,3.5-3.7,CP11,true,2026-09-02,true
ST0465,Diego Jackson,CS,Junior,<3.0,CP12,false,2026-08-25,true
ST0466,Olivia Davis,BIO,Junior,3.0-3.4,CP18,false,2026-09-03,true
ST0467,Sofia Hall,MGT,Freshman,3.0-3.4,CP03,true,2026-09-15,true
ST0468,Sara Garcia,CS,Junior,3.0-3.4,CP12,false,2026-09-19,true
ST0469,Zoe Lee,CS,Senior,<3.0,CP12,false,2026-09-12,true
ST0470,Andre Young,FIN,Sophomore,3.0-3.4,CP04,false,2026-08-30,true
ST0471,Jordan Kim,CS,Senior,3.8+,CP10,false,2026-08-30,true
ST0472,Priya Williams,CMDA,Sophomore,<3.0,CP03,false,2026-09-15,true
ST0473,Priya Brown,CS,Junior,3.8+,CP01,false,2026-08-28,true
ST0474,Sofia Jackson,COMM,Freshman,3.0-3.4,CP19,false,2026-08-26,true
ST0475,Diego Martinez,BME,Junior,3.0-3.4,CP18,false,2026-09-13,true
ST0476,Hannah Young,FIN,Freshman,3.0-3.4,CP05,false,2026-09-08,true
ST0477,Ava Garcia,FIN,Senior,3.0-3.4,CP05,false,2026-09-18,true
ST0478,Ava Moore,FIN,Freshman,3.8+,CP05,false,2026-08-23,true
ST0479,Jason Jackson,ME,Freshman,<3.0,CP15,false,2026-08-23,true
ST0480,Caleb Singh,CS,Senior,3.5-3.7,CP08,false,2026-08-23,true
ST0481,Zoe Moore,CMDA,Senior,3.5-3.7,CP01,false,2026-08-24,true
ST0482,Sara Anderson,BME,Sophomore,3.0-3.4,CP18,false,2026-09-07,true
ST0483,Hannah Chen,EE,Senior,3.0-3.4,CP16,false,2026-08-23,true
ST0484,Olivia Williams,FIN,Sophomore,3.0-3.4,CP09,false,2026-08-26,true
ST0485,Aisha Jackson,FIN,Senior,<3.0,CP07,false,2026-09-10,true
ST0486,Marcus Chen,BIT,Junior,3.8+,CP08,false,2026-08-24,true
ST0487,Marcus Chen,BIT,Freshman,3.8+,CP13,false,2026-09-19,true
ST0488,Aisha Moore,CS,Freshman,3.0-3.4,CP01,false,2026-09-06,true
ST0489,Olivia Singh,EE,Senior,3.5-3.7,CP15,true,2026-09-01,true
ST0490,Diego Kim,COMM,Freshman,3.8+,CP12,false,2026-09-06,true
ST0491,Caleb Martinez,MGT,Freshman,3.0-3.4,CP11,false,2026-09-18,true
ST0492,Noah Kim,MGT,Freshman,3.8+,CP14,false,2026-08-24,true
ST0493,Ben Young,STAT,Senior,<3.0,CP14,true,2026-08-21,true
ST0494,Caleb Jackson,CS,Sophomore,3.5-3.7,CP12,false,2026-09-19,true
ST0495,Raj Clark,PSCI,Freshman,<3.0,CP19,false,2026-09-09,true
ST0496,Tyler Williams,BIT,Senior,3.8+,CP10,false,2026-08-31,true
ST0497,Tyler Lee,FIN,Sophomore,3.8+,CP09,false,2026-08-29,true
ST0498,Sofia Jackson,MGT,Junior,3.5-3.7,CP11,false,2026-08-28,true
ST0499,Olivia Chen,CMDA,Freshman,3.8+,CP02,false,2026-09-18,true
ST0500,Sara Wilson,CMDA,Junior,<3.0,CP01,false,2026-08-27,true
ST0501,Jordan Nguyen,CS,Senior,3.8+,CP01,false,2026-08-31,true
ST0502,Luke Nguyen,ID,Freshman,3.0-3.4,CP11,false,2026-08-29,true
ST0503,Ryan Clark,ACIS,Senior,3.5-3.7,CP09,false,2026-08-30,true
ST0504,Noah Moore,COMM,Senior,3.8+,CP08,true,2026-08-22,true
ST0505,Mei Clark,PSCI,Junior,3.5-3.7,CP11,true,2026-08-31,true
ST0506,Chloe Clark,PSCI,Senior,3.5-3.7,CP19,false,2026-08-20,true
ST0507,Raj Jackson,FIN,Sophomore,3.8+,CP04,false,2026-08-21,true
ST0508,Olivia Smith,ME,Junior,3.8+,CP15,false,2026-09-03,true
ST0509,Ava Williams,BIO,Senior,3.5-3.7,CP12,true,2026-09-04,true
ST0510,Luke Patel,ISE,Sophomore,<3.0,CP11,true,2026-09-08,true
ST0511,Emily Garcia,STAT,Sophomore,<3.0,CP09,true,2026-08-23,true
ST0512,Mei Garcia,BIT,Sophomore,<3.0,CP07,false,2026-08-30,true
ST0513,Luke Martinez,BIT,Junior,<3.0,CP11,false,2026-09-03,true
ST0514,Andre Young,EE,Sophomore,3.0-3.4,CP16,false,2026-09-13,true
ST0515,Sara Johnson,STAT,Sophomore,<3.0,CP02,false,2026-09-09,true
ST0516,Omar Johnson,CS,Junior,3.8+,CP11,false,2026-09-08,true
ST0517,Raj Moore,STAT,Sophomore,<3.0,CP06,false,2026-09-03,true
ST0518,Hannah Garcia,BIO,Sophomore,3.0-3.4,CP18,false,2026-08-20,true
ST0519,Ines Moore,BIT,Freshman,3.0-3.4,CP17,true,2026-08-20,true
ST0520,Diego Smith,BIO,Sophomore,3.8+,CP18,false,2026-08-20,true
ST0521,Maya Thomas,EE,Junior,3.5-3.7,CP16,false,2026-08-23,true
ST0522,Omar Singh,CMDA,Junior,3.8+,CP06,false,2026-08-20,true
ST0523,Priya Chen,PSCI,Junior,<3.0,CP19,false,2026-08-24,true
ST0524,Luke Brown,CS,Junior,<3.0,CP10,false,2026-09-01,true
ST0525,Jason Lee,BIT,Senior,3.5-3.7,CP11,false,2026-08-30,true
ST0526,Luke Kim,STAT,Senior,3.8+,CP06,false,2026-08-27,true
ST0527,Emily Anderson,ISE,Sophomore,3.8+,CP08,false,2026-08-31,true
ST0528,Raj Williams,MATH,Junior,3.8+,CP05,false,2026-08-20,true
ST0529,Mei Davis,CS,Senior,<3.0,CP03,false,2026-08-23,true
ST0530,Aiden Martinez,BME,Freshman,3.5-3.7,CP11,true,2026-08-22,true
ST0531,Sofia Lee,EE,Sophomore,3.0-3.4,CP16,false,2026-08-30,true
ST0532,Sara Johnson,CMDA,Freshman,3.5-3.7,CP03,false,2026-08-26,true
ST0533,Emily Young,CS,Sophomore,3.8+,CP12,false,2026-09-19,true
ST0534,Jordan Clark,ID,Sophomore,<3.0,CP11,false,2026-08-31,true
ST0535,Jordan Brown,BIO,Freshman,3.8+,CP18,false,2026-09-01,true
ST0536,Mei Hall,BIT,Junior,3.0-3.4,CP11,false,2026-09-07,true
ST0537,Diego Chen,ACIS,Freshman,<3.0,CP02,true,2026-09-19,true
ST0538,Aiden Wilson,COMM,Freshman,3.0-3.4,CP14,false,2026-09-10,true
ST0539,Ines Anderson,BIO,Sophomore,<3.0,CP18,false,2026-08-20,true
ST0540,Leah Singh,CMDA,Junior,3.0-3.4,CP08,false,2026-09-14,true
ST0541,Sofia Kim,BME,Freshman,3.8+,CP18,false,2026-08-31,true
ST0542,Marcus Jackson,CEE,Sophomore,3.0-3.4,CP17,false,2026-08-31,true
ST0543,Liam Singh,FIN,Freshman,3.0-3.4,CP05,false,2026-09-03,true
ST0544,Jason Clark,CS,Junior,<3.0,CP01,false,2026-09-02,true
ST0545,Aiden Wilson,ME,Freshman,3.0-3.4,CP15,false,2026-08-21,true
ST0546,Ethan Williams,ME,Freshman,3.0-3.4,CP09,true,2026-09-03,true
ST0547,Liam Smith,ME,Sophomore,3.5-3.7,CP15,false,2026-09-12,true
ST0548,Kevin Lopez,EE,Sophomore,<3.0,CP12,true,2026-09-16,true
ST0549,Maya Kim,FIN,Sophomore,3.0-3.4,CP09,false,2026-08-24,true
ST0550,Sofia Martinez,COMM,Senior,<3.0,CP12,false,2026-08-27,true
ST0551,Leah Young,CS,Freshman,3.5-3.7,CP10,false,2026-09-02,true
ST0552,Sofia Young,CS,Senior,3.0-3.4,CP12,false,2026-08-28,true
ST0553,Aisha Singh,BIO,Senior,<3.0,CP18,false,2026-09-05,true
ST0554,Chloe Chen,BME,Senior,<3.0,CP18,false,2026-08-28,true
ST0555,Cole Singh,EE,Sophomore,3.5-3.7,CP16,false,2026-08-26,true
ST0556,Omar Nguyen,ACIS,Junior,3.8+,CP09,false,2026-09-07,true
ST0557,Grace Singh,BME,Junior,<3.0,CP07,true,2026-08-23,true
ST0558,Liam Moore,CMDA,Freshman,3.5-3.7,CP08,false,2026-09-07,true
ST0559,Cole Brown,ISE,Senior,<3.0,CP13,false,2026-08-27,true
ST0560,Nina Lopez,ACIS,Freshman,3.8+,CP12,true,2026-09-08,true
ST0561,Sofia Williams,BIT,Junior,3.8+,CP11,false,2026-09-16,true
ST0562,Marcus Anderson,ACIS,Senior,3.0-3.4,CP04,false,2026-08-20,true
ST0563,Priya Lopez,CS,Senior,<3.0,CP11,false,2026-08-26,true
ST0564,Caleb Smith,CMDA,Freshman,3.5-3.7,CP08,false,2026-08-26,true
ST0565,Ethan Nguyen,ECON,Freshman,3.0-3.4,CP07,false,2026-08-21,true
ST0566,Ben Davis,CS,Freshman,3.8+,CP08,false,2026-09-18,true
ST0567,Marcus Lopez,ISE,Junior,3.5-3.7,CP17,true,2026-09-05,true
ST0568,Priya Singh,MATH,Freshman,<3.0,CP03,true,2026-09-06,true
ST0569,Aisha Williams,BIT,Senior,3.0-3.4,CP07,false,2026-09-06,true
ST0570,Cole Jackson,CPE,Freshman,3.0-3.4,CP01,false,2026-08-23,true
ST0571,Grace Wilson,CS,Junior,<3.0,CP12,false,2026-08-20,true
ST0572,Cole Smith,ISE,Junior,<3.0,CP08,false,2026-08-30,true
ST0573,Jason Chen,CEE,Junior,3.5-3.7,CP17,false,2026-08-26,true
ST0574,Grace Lopez,BIO,Freshman,3.5-3.7,CP18,false,2026-08-28,true
ST0575,Fatima Young,ACIS,Sophomore,3.5-3.7,CP09,false,2026-08-24,true
ST0576,Raj Clark,BIT,Senior,3.8+,CP02,true,2026-08-23,true
ST0577,Omar Singh,MATH,Junior,3.5-3.7,CP03,true,2026-09-13,true
ST0578,Tyler Clark,FIN,Junior,3.5-3.7,CP09,false,2026-08-28,true
ST0579,Yara Martinez,COMM,Sophomore,3.8+,CP14,false,2026-09-11,true
ST0580,Andre Jackson,MATH,Senior,3.0-3.4,CP06,false,2026-09-12,true
ST0581,Sara Davis,ME,Freshman,3.5-3.7,CP15,false,2026-08-23,true
ST0582,Andre Davis,CS,Senior,<3.0,CP11,false,2026-09-19,true
ST0583,Noah Davis,CS,Sophomore,<3.0,CP09,true,2026-09-06,true
ST0584,Olivia Martinez,CMDA,Junior,<3.0,CP06,false,2026-09-13,true
ST0585,Aiden Singh,COMM,Junior,3.5-3.7,CP14,false,2026-09-06,true
ST0586,Cole Jackson,EE,Junior,3.8+,CP16,false,2026-09-01,true
ST0587,Omar Davis,FIN,Junior,3.0-3.4,CP07,false,2026-08-28,true
ST0588,Sofia Lee,ME,Senior,3.0-3.4,CP15,false,2026-08-30,true
ST0589,Ava Clark,STAT,Junior,3.8+,CP06,false,2026-09-15,true
ST0590,Sofia Nguyen,ACIS,Senior,<3.0,CP04,false,2026-09-10,true
ST0591,Priya Clark,CMDA,Senior,3.0-3.4,CP06,false,2026-09-13,true
ST0592,Ryan Martinez,BIT,Freshman,3.5-3.7,CP13,false,2026-08-27,true
ST0593,Nina Lopez,ACIS,Freshman,3.0-3.4,CP04,false,2026-08-24,true
ST0594,Omar Davis,FIN,Senior,3.8+,CP07,false,2026-09-12,true
ST0595,Noah Hall,MGT,Sophomore,<3.0,CP13,false,2026-09-13,true
ST0596,Marcus Lee,BIO,Sophomore,3.0-3.4,CP18,false,2026-09-15,true
ST0597,Yara Davis,BIT,Senior,3.5-3.7,CP08,false,2026-09-14,true
ST0598,Emily Nguyen,ACIS,Sophomore,<3.0,CP09,false,2026-08-26,true
ST0599,Cole Davis,ECON,Senior,3.8+,CP07,false,2026-09-10,true
ST0600,Priya Chen,ME,Sophomore,3.5-3.7,CP15,false,2026-09-03,true
ST0601,Ines Johnson,COMM,Freshman,<3.0,CP19,false,2026-08-20,true
ST0602,Zoe Clark,BIT,Junior,<3.0,CP13,false,2026-09-03,true
ST0603,Liam Garcia,CS,Sophomore,3.8+,CP11,false,2026-09-14,true
ST0604,Jordan Martinez,ME,Freshman,3.8+,CP15,false,2026-08-31,true
ST0605,Ines Thomas,MGT,Senior,<3.0,CP11,false,2026-09-02,true
ST0606,Zoe Thomas,BME,Senior,3.5-3.7,CP18,false,2026-08-22,true
ST0607,Leah Garcia,ISE,Sophomore,<3.0,CP08,false,2026-09-01,true
ST0608,Andre Hall,ECON,Sophomore,3.0-3.4,CP12,true,2026-08-28,true
ST0609,Jordan Singh,ISE,Senior,<3.0,CP07,false,2026-09-15,true
ST0610,Raj Lopez,COMM,Senior,3.8+,CP12,false,2026-09-15,true
ST0611,Ethan Davis,CS,Junior,3.5-3.7,CP03,false,2026-08-26,true
ST0612,Ben Brown,BIO,Senior,<3.0,CP03,true,2026-08-25,true
ST0613,Ines Williams,CEE,Junior,3.0-3.4,CP17,false,2026-09-16,true
ST0614,Ryan Smith,CMDA,Sophomore,3.8+,CP07,true,2026-09-11,true
ST0615,Jason Smith,ISE,Freshman,<3.0,CP08,false,2026-09-19,true
ST0616,Omar Moore,CS,Senior,<3.0,CP06,false,2026-08-30,true
ST0617,Cole Kim,BIO,Sophomore,3.8+,CP18,false,2026-09-05,true
ST0618,Fatima Thomas,CS,Senior,3.5-3.7,CP12,false,2026-09-03,true
ST0619,Diego Moore,ECON,Sophomore,<3.0,CP04,false,2026-09-18,true
ST0620,Nina Nguyen,BIO,Junior,3.8+,CP08,true,2026-08-31,true
ST0621,Noah Davis,CPE,Senior,<3.0,CP01,false,2026-08-25,true
ST0622,Olivia Thomas,BIT,Junior,3.5-3.7,CP11,false,2026-09-13,true
ST0623,Ryan Garcia,ECON,Junior,<3.0,CP03,true,2026-08-25,true
ST0624,Luke Davis,ME,Senior,3.8+,CP15,false,2026-08-26,true
ST0625,Diego Lee,FIN,Sophomore,3.5-3.7,CP05,false,2026-08-31,true
ST0626,Liam Anderson,EE,Sophomore,3.5-3.7,CP16,false,2026-08-21,true
ST0627,Mei Garcia,ACIS,Freshman,3.8+,CP09,false,2026-09-07,true
ST0628,Caleb Thomas,MGT,Senior,3.0-3.4,CP13,false,2026-09-08,true
ST0629,Cole Nguyen,EE,Freshman,3.0-3.4,CP16,false,2026-09-16,true
ST0630,Chloe Brown,CPE,Freshman,<3.0,CP03,false,2026-08-30,true
ST0631,Luke Davis,BIT,Senior,3.8+,CP11,false,2026-09-09,true
ST0632,Yara Moore,EE,Sophomore,<3.0,CP16,false,2026-08-29,true
ST0633,Zoe Kim,COMM,Junior,3.8+,CP08,true,2026-09-09,true
ST0634,Mei Garcia,CPE,Junior,3.8+,CP04,true,2026-08-27,true
ST0635,Yara Martinez,BME,Freshman,3.8+,CP02,true,2026-08-23,true
ST0636,Nina Jackson,PSCI,Senior,3.0-3.4,CP19,false,2026-08-31,true
ST0637,Cole Lee,FIN,Senior,3.0-3.4,CP04,false,2026-09-01,true
ST0638,Ethan Williams,FIN,Junior,<3.0,CP07,false,2026-09-05,true
ST0639,Ryan Garcia,BIO,Freshman,3.5-3.7,CP18,false,2026-09-10,true
ST0640,Olivia Brown,BIO,Junior,<3.0,CP18,false,2026-08-24,true
ST0641,Grace Martinez,BIT,Sophomore,3.5-3.7,CP08,false,2026-08-31,true
ST0642,Nina Davis,CEE,Junior,3.5-3.7,CP17,false,2026-09-18,true
ST0643,Ryan Wilson,FIN,Junior,3.5-3.7,CP07,false,2026-09-19,true
ST0644,Grace Martinez,CPE,Senior,3.0-3.4,CP07,true,2026-09-10,true
ST0645,Aiden Young,ISE,Junior,3.8+,CP17,true,2026-08-29,true
ST0646,Cole Nguyen,CEE,Senior,3.8+,CP17,false,2026-09-14,true
ST0647,Caleb Hall,ME,Junior,3.8+,CP15,false,2026-09-09,true
ST0648,Kevin Lopez,ECON,Junior,3.0-3.4,CP05,false,2026-08-21,true
ST0649,Mei Anderson,ECON,Sophomore,<3.0,CP05,false,2026-09-17,true
ST0650,Emily Nguyen,BIO,Freshman,3.0-3.4,CP15,true,2026-09-16,true
ST0651,Ines Smith,FIN,Sophomore,3.8+,CP07,false,2026-08-24,true
